"code","quest","level","path","trigger","namespaced","cumulative","drivesState","prereqs","ownCmds","nestedTriggers","posKind","posSrc","x","y","z","entity","posLevel","fireable","unresolvedArrays","file"
"M42","pogrom","kutnohorsko","pogrom.teleportToGates","teleportToGates","False","False","False","0","1","0","xyz","own","3256.40","835.95","50.94","","","False","","Barbora/kutnohorsko/pogrom/PogromHaste.xml"
"M42","pogrom","kutnohorsko","pogrom.teleportToUnderground","teleportToUnderground","False","False","False","0","1","0","xyz","own","3252.42","844.14","41.02","","","False","","Barbora/kutnohorsko/pogrom/PogromHaste.xml"
"M42","pogrom","kutnohorsko","pogrom.01_fromRatboreToKH","01_fromRatboreToKH","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace.xml"
"M42","pogrom","kutnohorsko","pogrom.02_toKuttenbergPart","02_toKuttenbergPart","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace.xml"
"M42","pogrom","kutnohorsko","pogrom.03_toMotherPart","03_toMotherPart","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace.xml"
"M42","pogrom","kutnohorsko","pogrom.04_toProtectSynagoguePart","04_toProtectSynagoguePart","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace.xml"
"M42","pogrom","kutnohorsko","pogrom.02c_killPublooters","02c_killPublooters","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/prunik_do_kutne_hory.xml"
"M42","pogrom","kutnohorsko","pogrom.04a_cutscene_blockadeFire","04a_cutscene_blockadeFire","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/synagoga_a_jine_hity.xml"
"M42","pogrom","kutnohorsko","pogrom.01a_fastTravelToKH","01a_fastTravelToKH","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/cesta_z_ratbore/cesta_na_voze.xml"
"M42","pogrom","kutnohorsko","pogrom.01b_polylogAfterFastTravel","01b_polylogAfterFastTravel","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/cesta_z_ratbore/polylog_po_sesednuti.xml"
"M42","pogrom","kutnohorsko","pogrom.02a_dialogWithLicht","02a_dialogWithLicht","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/prunik_do_kutne_hory/licht__chovani_v_tunelu_a_hospode.xml"
"M42","pogrom","kutnohorsko","pogrom.03a_trialogWithMother","03a_trialogWithMother","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/k_matce_a_s_matkou/u_matky_doma.xml"
"M42","pogrom","kutnohorsko","pogrom.03b_completeMothersPart","03b_completeMothersPart","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/k_matce_a_s_matkou/utek_pres_dum.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_showBehindCombatNearSynagogue_load","trackview_showBehindCombatNearSynagogue_load","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_davu_behem_combatu.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_showBehindCombatNearSynagogue_start","trackview_showBehindCombatNearSynagogue_start","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_davu_behem_combatu.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_showBehindCombatNearSynagogue_stop","trackview_showBehindCombatNearSynagogue_stop","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_davu_behem_combatu.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_combatBehindWagon_load","trackview_combatBehindWagon_load","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_fight_za_vozem.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_combatBehindWagon_start","trackview_combatBehindWagon_start","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_fight_za_vozem.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_combatBehindWagon_stop","trackview_combatBehindWagon_stop","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_fight_za_vozem.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_panicOnStreet_load","trackview_panicOnStreet_load","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_panic_na_zidovske.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_panicOnStreet_start","trackview_panicOnStreet_start","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_panic_na_zidovske.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_panicOnStreet_stop","trackview_panicOnStreet_stop","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_panic_na_zidovske.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_panicOnStreetSecond_start","trackview_panicOnStreetSecond_start","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_panic_na_zidovske.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_enemiesBehindGate_load","trackview_enemiesBehindGate_load","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_neprtiele_za_branou.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_enemiesBehindGate_start","trackview_enemiesBehindGate_start","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_neprtiele_za_branou.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_enemiesBehindGate_stop","trackview_enemiesBehindGate_stop","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_neprtiele_za_branou.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_enemiesInFightNearSynagogue_load","trackview_enemiesInFightNearSynagogue_load","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_davu_v_combatu.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_enemiesInFightNearSynagogue_start","trackview_enemiesInFightNearSynagogue_start","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_davu_v_combatu.xml"
"M42","pogrom","kutnohorsko","pogrom.trackview_enemiesInFightNearSynagogue_stop","trackview_enemiesInFightNearSynagogue_stop","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/trackview/nataceni_davu_v_combatu.xml"
"M42","pogrom","kutnohorsko","pogrom.02b_trialogInBar","02b_trialogInBar","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/pogrom/hibernace/prunik_do_kutne_hory/cisteni_salamouna/trialog_v_hospode.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.debug_Done","debug_Done","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.defectors_questItemDebug","defectors_questItemDebug","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.handOutEvidence","handOutEvidence","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor._afterM42SamStreaming24hTimer","_afterM42SamStreaming24hTimer","False","True","False","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor._fakeSamsComback","_fakeSamsComback","False","True","False","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.01_InitAndStart","01_InitAndStart","False","True","True","3","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.02_makeMonsterPolylogueAvailable","02_makeMonsterPolylogueAvailable","False","True","False","0","2","2","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.completelyAbandon","completelyAbandon","False","True","False","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.defectors_spawnPotion","defectors_spawnPotion","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.endPreviousQuest","endPreviousQuest","False","True","False","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.endQuest","endQuest","False","True","True","12","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.goto_Certovka","goto_Certovka","False","False","False","0","1","0","xyz","own","2904.81","2917.05","107.43","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.goto_katerina","goto_katerina","False","False","False","0","1","0","ent","own","","","","ttro_katerina","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.goto_KaterinesTent","goto_KaterinesTent","False","False","False","0","1","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.goto_SigismudCamp_CommandLevel","goto_SigismudCamp_CommandLevel","False","False","False","0","1","0","xyz","own","1617.63","2783.25","193.57","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.goto_SigismudCamp_Entrance","goto_SigismudCamp_Entrance","False","False","False","0","1","0","xyz","own","1722.80","2848.82","174.14","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.goto_zizka","goto_zizka","False","False","False","0","1","0","ent","own","","","","tneb_zizka","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.killOffEnenemies","killOffEnenemies","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.prepareForStalker","prepareForStalker","False","True","False","0","1","1","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.test_diceTabel","test_diceTabel","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hastes.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.closeHQ","closeHQ","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/bariera_kolem_hq.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.openHQ","openHQ","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/bariera_kolem_hq.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.skillteacher_musa_enable","skillteacher_musa_enable","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/skillteacher_musa.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.roomRent_disable_safehouse","roomRent_disable_safehouse","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/safehouse_roomrenting.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.roomRent_enable_safehouse","roomRent_enable_safehouse","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/safehouse_roomrenting.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.05_dezerteri_start","05_dezerteri_start","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/verbung_u_desatnika.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.deserters_forceEnd","deserters_forceEnd","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/musa_a_dezerteri.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.deserters_getItem","deserters_getItem","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/musa_a_dezerteri.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.06_storyJump_murderCS","06_storyJump_murderCS","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/chlastacka__vrazda.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.DiceGame_start","DiceGame_start","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/chlastacka__vrazda.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.streamCherthanMurderGuards","streamCherthanMurderGuards","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/streaming/straze_pro_vysetrovani_brazdy.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.tour_start","tour_start","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/prochazka_po_tabore_s_musou/prochazka.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor._fakeCompleteM38","_fakeCompleteM38","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/zacatek_na_certovce/uvodni_dialog_se_zizkou.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.03_skipMonsterPolylogue","03_skipMonsterPolylogue","False","True","True","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/zacatek_na_certovce/uvodni_polylog_misto_cs.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.04_skipKatherineDialogue","04_skipKatherineDialogue","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/faze_katerina/katerina_a_lazne.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.deserters_DialogWithMusaDone","deserters_DialogWithMusaDone","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/musa_a_dezerteri/rozhovor_s_musou_a_leceni_.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.deserters_findLocation","deserters_findLocation","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/musa_a_dezerteri/hledani_dezerteru_.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor._debug_getGambeson","_debug_getGambeson","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/musa_a_dezerteri/ditrich__hlaseni_dezerteru.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.sitDitrichMusaInTent","sitDitrichMusaInTent","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/chlastacka__vrazda/musa_s_ditrichem_jsou_ve_stanu.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.07_StabbingEvidenceFound","07_StabbingEvidenceFound","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/chlastacka__vrazda/vysetrovani_pobodani.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.09_murder_getIncriminatingEvidence","09_murder_getIncriminatingEvidence","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/vysetrovani/faze_2.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.enableNoBoomCS","enableNoBoomCS","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/odjezd_a_prepadeni/cin_m4430k_zikmundtabor__ambush_praguers.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.11_skipToAmbush","11_skipToAmbush","False","True","True","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/odjezd_a_prepadeni/odjezd.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor._ambush_KnockOutAllies","_ambush_KnockOutAllies","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/odjezd_a_prepadeni/boj.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.tour_musaInHospital","tour_musaInHospital","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/prochazka_po_tabore_s_musou/prochazka/jindra_zacina_prochazku.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.deserters_MysekHealed","deserters_MysekHealed","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/musa_a_dezerteri/rozhovor_s_musou_a_leceni_/leceni.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.08_poisonIdentified","08_poisonIdentified","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/vysetrovani/faze_1/poisonInfo.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.10_startTrial","10_startTrial","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/vysetrovani/faze_2/soud_s_musou.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.MusaGuard_katherineDistraction","MusaGuard_katherineDistraction","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/vysetrovani/faze_1/poisonInfo/odlakani_musovy_straze/katerina_odlakava_strazneho.xml"
"M44a","zikmunduvTabor","kutnohorsko","zikmunduvTabor.MusaGuard_startBathing","MusaGuard_startBathing","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/zikmunduvTabor/hib/vysetrovani/faze_1/poisonInfo/odlakani_musovy_straze/katerina_odlakava_strazneho.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.burnMalesovDonjon","burnMalesovDonjon","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/haste.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.debugStreamBergov","debugStreamBergov","False","True","False","2","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/haste.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.init","init","False","True","True","4","0","0","ent","chain","","","","utokNaMalesov_playerInitialCertovkaPosition","","True","","Barbora/kutnohorsko/utokNaMalesov/haste.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.startCertovkaPolylog","startCertovkaPolylog","False","True","False","2","1","1","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/haste.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.startProfiling","startProfiling","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/haste.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.streamAllRelevantNPCs","streamAllRelevantNPCs","False","False","False","0","0","0","none","","","","","","","False","Function:joinarrays11.Array","Barbora/kutnohorsko/utokNaMalesov/haste.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.burnMalesovVillage","burnMalesovVillage","False","True","False","2","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/rekonstrukce.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.conquerMalesovFortress","conquerMalesovFortress","False","True","False","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/rekonstrukce.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.endPreviousQuest","endPreviousQuest","False","True","False","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/rekonstrukce.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.endQuest","endQuest","False","True","True","24","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/rekonstrukce.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.restoreMalesovFortress","restoreMalesovFortress","False","True","False","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/rekonstrukce.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.restoreMalesovVillage","restoreMalesovVillage","False","True","False","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/rekonstrukce.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.teleportBeforeEndPreviousQuest","teleportBeforeEndPreviousQuest","False","False","False","0","1","0","ent","own","","","","utokNaMalesov_playerInitialCertovkaPosition","","False","","Barbora/kutnohorsko/utokNaMalesov/rekonstrukce.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.teleportRelevantNPCs","teleportRelevantNPCs","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/rekonstrukce.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.teleportZizka","teleportZizka","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/rekonstrukce.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.recordMalesovTowerShooters","recordMalesovTowerShooters","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/nahravani.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.recordOuterCourtyardBurnedVillageReinforcementShooters","recordOuterCourtyardBurnedVillageReinforcementShooters","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/nahravani.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.recordOuterCourtyardReinforcementShooters","recordOuterCourtyardReinforcementShooters","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/nahravani.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.setupRecording","setupRecording","False","True","False","3","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/nahravani.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.startMalesovTowerShootersBehavior","startMalesovTowerShootersBehavior","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/nahravani.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.startOuterCourtyardBurnedVillageReinforcementShootersBehavior","startOuterCourtyardBurnedVillageReinforcementShootersBehavior","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/nahravani.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.startOuterCourtyardReinforcementShootersBehavior","startOuterCourtyardReinforcementShootersBehavior","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/nahravani.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.stealthPolylogKamery.withoutVillageAttack","withoutVillageAttack","True","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/stealthPolylogKamery.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.stealthPolylogKamery.withVillageAttack","withVillageAttack","True","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/stealthPolylogKamery.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.streamOuterCourtyardCrew","streamOuterCourtyardCrew","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/nehibernovana_cast/posadka_na_vnejsim_nadvori.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.streamInnerCourtyardCrew","streamInnerCourtyardCrew","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/nehibernovana_cast/posadka_na_vnitrnim_nadvori.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.certovkaSetup","certovkaSetup","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/hibernovana_cast/certovka/haste.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.travelToMalesov","travelToMalesov","False","False","True","0","2","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/hibernovana_cast/certovka/haste.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.startCertovkaPolylogAndBehaviors","startCertovkaPolylogAndBehaviors","False","False","True","0","1","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/hibernovana_cast/certovka/chovani_v_polylog_haste.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.killAllVillageReinforcements","killAllVillageReinforcements","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/hibernovana_cast/krvava_noc_v_malesove/protiutok_a_prepad_ve_vesnici.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.conquerVillage","conquerVillage","False","True","True","0","1","1","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/hibernovana_cast/krvava_noc_v_malesove/haste.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.forceZizkaVillageConqueredDialog","forceZizkaVillageConqueredDialog","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/hibernovana_cast/krvava_noc_v_malesove/pred_prepadem/zizka_pred_prepadem.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.killAllInnerCourtyardDefenders","killAllInnerCourtyardDefenders","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/hibernovana_cast/tvrz/finalni_boj_o_hrad/boj_na_vnitrnim_nadvori/haste.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.teleportZizkabandToInnerCourtyard","teleportZizkabandToInnerCourtyard","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/hibernovana_cast/tvrz/finalni_boj_o_hrad/boj_na_vnitrnim_nadvori/haste.xml"
"M44b","utokNaMalesov","kutnohorsko","utokNaMalesov.shootCannon","shootCannon","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/utokNaMalesov/hibernovana_cast/tvrz/vnejsek/intermezzo_na_predhradi/vystrel_z_dela.xml"
