"code","quest","objective","drivingNode","trigger","ports","otherTargets","prereqs","consoleCommands","positional","nestedHaste","clean","file"
"M45","papezskyLegat","vyzvedni_si_od_pani_rozy_vlassky_odev","getRobesFromRoza","","","","","","False","0","False",""
"M45","papezskyLegat","nauc_se_zaklady_vlastiny_od_brabanta","learnItalianFromBrabant","","","","","","False","0","False",""
"M45","papezskyLegat","priprav_se_na_odchod_do_vlasskeho_dvora","prepareToGoToItalianCourt","","","","","","False","0","False",""
"M45","papezskyLegat","povez_bohutovi_o_veliteli_strazi","PovezBohutoviOVeliteli","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","jdi_do_vlasskeho_dvora","dojdiDoDvora","prepadeniVlasskehoDvora.init_end2","dojdiDoDvora.SetDone","","","","False","0","True","Barbora/kutnohorsko/prepadeniVlasskehoDvora/h/bohuta__cesta_do_vlasskeho_dvora.xml"
"M46","prepadeniVlasskehoDvora","nakup_u_poulicnich_obchodniku","nakupUObchodniku","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","nasleduj_jeronyma_naze_na_cirkevni_radu","nasledujJeronymaDoMincovny","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","pomoz_jindrovi","PomozJindrovi","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","diskutuj_o_cirkevnim_sporu","ZkoumaniSituaciNaCirkevniRade","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","privolej_straze_na_radu","PrivolejStrazeNaRadu","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","pozadej_o_vino","PozadejOVino","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","zavolej_si_mistra_kuchare","ZavolejKuchare","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","prones_zaverecnou_rec","PronesRec","prepadeniVlasskehoDvora.courtHall_finalVerdict","PronesRec.SetActive","","","","False","0","True","Barbora/kutnohorsko/prepadeniVlasskehoDvora/h/bohuta__cirkevni_rada.xml"
"M46","prepadeniVlasskehoDvora","zneskodni_straze","zneskodniStrazeNaHradbach","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","zkontroluj_brabanta","zkontroluj_brabanta_","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","zajisti_zapadni_branu","strazeUBrany","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","najdi_komara","hledaniKomara","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","zachran_komara","zachranKomara","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","promluv_si_s_komarem","promluvitSPartou","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","najdi_spojeni_mezi_sklepenim_a_kryptou","prokopniZed","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","osvobod_pany","osvobodPany","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","promluv_si_se_zizkou_na_hradbach","promluvSZizkou","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","zdrz_utocniky_co_nejdele","branVlasskyDvur_objective","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","odraz_zebriky","odrazZebrikyObjective","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","bran_predhradi","defendCourtObjective","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","dostan_se_do_ruthardky","DostanSeDoRuthardky","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","promluv_si_s_ptackem","PromluvSPtackem","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","poraz_brabantovy_muze","PorazBrabantovyMuze","","","","","","False","0","False",""
"M46","prepadeniVlasskehoDvora","promluv_si_s_ptackem_u_studny","studnaDialogy","","","","","","False","0","False",""
"M47","erik","rozluc_se_s_ruthardem_a_ostatnimi","rozluc_se_s_ruthardem_a_ostatnimi","","","","","","False","0","False",""
"M47","erik","rozluc_se_s_rozou_a_ostatnimi","rozluc_se_s_rozou_a_ostatnimi","","","","","","False","0","False",""
"M47","erik","promluv_s_hansem","promluv_s_hansem","","","","","","False","0","False",""
"M47","erik","posad_se_k_ostatnim","posad_se_k_ostatnim","","","","","","False","0","False",""
"M47","erik","promluv_s_kubenkou","","","","","","","False","0","False",""
"M47","erik","promluv_se_strazi_aby_te_pustili_ven_a_jed_na_duel_s_erikem","odejdi_z_hradu_a_pomsti_se_erikovi","","","","","","False","0","False",""
"M47","erik","vyhraj_nad_erikem","vyhraj_nad_erikem","","","","","","False","0","False",""
"M47","erik","dojed_na_suchdol_driv_nez_prazska_armada","vrat_se_na_suchdol_a_varuj_ostatni","","","","","","False","0","False",""
"M47","erik","promluv_si_s_zizkou_o_erikovi","nebo_zustan_na_hrade_a_promluv_si_s_zizkou","","","","","","False","0","False",""
"M47","erik","nasleduj_zizku_a_zjisti_co_se_deje","nasleduj_zizku_a_zjisti_co_se_deje","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","jdi_na_palisadu","jdiNaHradbuObj","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","odraz_nepratelsky_utok","odrazNepratelskyUtok","oblehaniSuchdole.012_konecBitvy","odrazNepratelskyUtok.SetDone","","","","False","0","True","Barbora/kutnohorsko/oblehaniSuchdole/prazane_utoci_z_pochodu_na_predhradi.xml"
"M48a","oblehaniSuchdole","odraz_utok_sekerniku_na_branu","zabijUtocnikyNaBranuObj","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","shod_zebriky","shodZebrikyObj","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","zabij_zbyvajici_nepratele_na_hradbach","","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","jdi_s_bohutou_na_hradby","jdi_s_bohutou_na_hradby","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","navstiv_musu_a_katerinu_v_lazaretu","navstiv_musu_a_katerinu_v_lazaretu","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","zajdi_za_hansem_pro_jidlo","zajdi_za_hansem_pro_jidlo","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","zeptej_se_frencla_na_zasoby_streliva","zeptej_se_frencla_na_zasoby_streliva","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","seber_mece_k_brouseni","seber_mece_k_brouseni","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","oprav_mece_a_odevzdej_je_frenclovi","oprav_mece_a_odevzdej_je_frenclovi","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","poslechni_si_zizkovy_rozkazy","poslechni_si_zizkovi_rozkazy","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","naverbuj_sama_a_kubenku","naverbuj_sama_a_kubenku","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","naverbuj_stare_zname","naverbuj_janka_s_jaroslavem","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","naverbuj_mikese_s_kozlikem","naverbuj_mikese_s_kozlikem","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","naverbuj_mikese","naverbuj_mikese","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","naverbuj_kozlika","naverbuj_kozlika","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","naverbuj_lovciho_dobrose","naverbuj_lovciho_dobrose","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","naverbuj_rasa_wolframa","naverbuj_rasa_wolframa","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","rozdej_svym_muzum_rozkazy_az_se_shromazdi_v_predhradi","rozdej_svym_muzum_rozkazy","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","jdi_si_lehnout_az_skoncis_s_obhlidkou_hradu","jdi_si_lehnout_az_skoncis_s_obhlidkou_hradu","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","promluv_si_s_ptackem","promluv_si_s_ptackem","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","zkontroluj_straz_na_vychodni_hradbe","zkontroluj_straz_na_vychodni_hradbe","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","zkontroluj_straz_na_hlavni_brane","zkontroluj_straz_na_hlavni_brane","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","probud_strazneho_na_brane","probud_strazneho_na_brane","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","zkontroluj_straz_na_zapadni_palisade","zkontroluj_straz_na_zapadni_palisade","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","zkontroluj_straz_na_brane_predhradi","zkontroluj_straz_na_brane_predhradi","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","shozene_zebriky","nocniUtok_zebriky","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","odraz_nocni_utok","odraz_nocni_utok","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","jdi_si_poslechnout_zizkovy_rozkazy","jdi_si_poslechnout_zizkovy_rozkazy","","","","","","False","0","False",""
"M48a","oblehaniSuchdole","povez_zizkovi_o_nocnim_prepadeni","povez_zizkovi_o_nocnim_prepadeni","","","","","","False","0","False",""
"M48b","rutinaAVypad","vyber_muze_na_vypad","vyber_tri_muze_na_vypad","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_si_s_kubenkou","promluv_si","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_si_se_samem","promluv_si","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_si_s_janekem","promluv_si","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_si_s_jaroslavem","promluv_si","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_si_dobrosem","promluv_si","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_si_s_wolframem","promluv_si","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_si_s_mikesem","promluv_si","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_si_s_kozlikem","promluv_si","","","","","","False","0","False",""
"M48b","rutinaAVypad","vyslechni_s_certem_zajatce","vyslechni_spolecne_s_bohutou_zajatce","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_si_s_kovarem","promluv_si_s_kovarem","","","","","","False","0","False",""
"M48b","rutinaAVypad","najdi_na_tvrzi_drobny_kovovy_srot_ktery_se_da_pretavit_na_munici","najdi_predmety_ktere_se_daji_prekovat_na_sipy","","","","","","False","0","False",""
"M48b","rutinaAVypad","prines_kovari_kovovy_srot","prines_kovari_predmety_ktere_muze_prekovat_v_hroty_sipu","","","","","","False","0","False",""
"M48b","rutinaAVypad","rekni_ptackovi_a_strelcum_ze_je_vypad_pripraven","rekni_ptackovi_a_strelcum_ze_je_vypad_pripraven","rutinaAVypad.debug_start_vypad","rekni_ptackovi_a_strelcum_ze_je_vypad_pripraven.SetDone","","rutinaAVypad.verbovani","","False","0","False","Barbora/kutnohorsko/rutinaAVypad/hibernace/rutina_oblehani__open_world_a_vypad/aktivace_vypadu.xml"
"M48b","rutinaAVypad","strilej_z_hradeb_nepratele","kryj_strelbou_vypad","","","","","","False","0","False",""
"M48b","rutinaAVypad","zneskodni_nepratelske_strelce","zneskodni_nepratelske_strelce","","","","","","False","0","False",""
"M48b","rutinaAVypad","zneskodni_pavezniky","zneskodni_pavezniky","","","","","","False","0","False",""
"M48b","rutinaAVypad","jdi_si_lehnout_az_skoncis_s_praci_na_hrade","jdi_si_lehnout_az_skoncis_s_praci_na_hrade","","","","","","False","0","False",""
"M48b","rutinaAVypad","dej_hlaseni_zizkovi","dej_hlaseni_zizkovi","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_se_muzi_v_jidelne","recruits_2","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_se_svymi_muzi_u_brany","recruits_3","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_se_muzi_v_predhradi","recruits","","","","","","False","0","False",""
"M48b","rutinaAVypad","promluv_se_svymi_muzi_v_lazaretu","recruits_1","","","","","","False","0","False",""
"M48c","hladAZmar","dones_ptackovi_neco_k_jidlu","dones_ptackovi_neco_k_jidlu","hladAZmar.hideBeforeBattleMainObjective","dones_ptackovi_neco_k_jidlu.SetDone","","","","False","0","True","Barbora/kutnohorsko/hladAZmar/h/open_world__hlad_shaneni_jidla_pohreb.xml"
"M48c","hladAZmar","zeptej_se_u_hanse_na_jidlo","ShaneniJidlaUHanse","","","","","","False","0","False",""
"M48c","hladAZmar","sezen_maso_z_toulaveho_psa","sezenMasoZToulavehoPsa","","","","","","False","0","False",""
"M48c","hladAZmar","prines_psi_maso_certovi","prines_psi_maso_certovi","","","","","","False","0","False",""
"M48c","hladAZmar","zkus_zkrotit_boudicu","zkus_zkrotit_boadiceu","","","","","","False","0","False",""
"M48c","hladAZmar","nasedni_na_boudicu","nasedni_na_kone","","","","","","False","0","False",""
"M48c","hladAZmar","projed_boudicu_po_nadvori","projed_se_na_koni_do_predhradi","","","","","","False","0","False",""
"M48c","hladAZmar","vrat_boudicu_do_staje","vrat_kone_do_staje","","","","","","False","0","False",""
"M48c","hladAZmar","vrat_se_za_podkonim","vrat_se_za_podkonim","","","","","","False","0","False",""
"M48c","hladAZmar","kun_nebo_podkoni_jsou_mrtvy","KunNeboPodkoniJsouMrtve","","","","","","False","0","False",""
"M48c","hladAZmar","vypujc_si_boty_z_truhly_pani_frenczlove_","vypujc_si_boty_z_truhly_pani_frenczlove","","","","","","False","0","False",""
"M48c","hladAZmar","ziskej_zpatky_boty_pani_frenczlove","ziskejZpetBoty","","","","","","False","0","False",""
"M48c","hladAZmar","dones_boty_musovi_a_zjisti_jak_udelat_vyvar","uvar_polevku_z_bot","","","","","","False","0","False",""
"M48c","hladAZmar","odraz_nepritele_z_hradeb","odraz_nepritele_z_hradeb","","","","","","False","0","False",""
"M48c","hladAZmar","shod_zebriky_bocni_hradba","shod_zebriky_bocni_hradba","","","","","","False","0","False",""
"M48c","hladAZmar","rozraz_dvere_do_veze","rozraz_dvere_do_veze","","","","","","False","0","False",""
"M48c","hladAZmar","zneskodni_nepratele_ve_vezi_a_na_hradbe","pomoz_odrazit_utok_a_zebriky","","","","","","False","0","False",""
"M48c","hladAZmar","shod_zebriky_ze_zadni_hradby","shod_zebriky_ze_zadni_hradby","","","","","","False","0","False",""
"M48c","hladAZmar","otevri_spojencum_vstup_do_veze","otevri_spojencum_vstup_do_veze","","","","","","False","0","False",""
"M48c","hladAZmar","rozluc_se_s_katerinou","rozluc_se_s_katerinou","","","","","","False","0","False",""
"M48c","hladAZmar","rozluc_se_s_ptackem","rozluc_se_s_ptackem","","","","","","False","0","False",""
"M48c","hladAZmar","dodelej_co_potrebujes_a_pak_pockej_na_hradbach","Dodelej_co_potrebujes_a_cekej_na_hradbach","","","","","","False","0","False",""
"M49","stealthMiseZaJindru","najdi_kone_a_jed_pro_pomoc","getOutOfTheCamp","","","","","","False","0","False",""
"M49","stealthMiseZaJindru","zjisti_kde_je_sam","findOutWhatHappenedToSam","","","","","","False","0","False",""
"M49","stealthMiseZaJindru","najdi_v_tabore_sama","findSam","","","","","","False","0","False",""
"M49","stealthMiseZaJindru","promluv_se_samem","talkToSam","","","","","","False","0","False",""
"M49","stealthMiseZaJindru","najdi_v_tabore_aulitze2","findAulitz","","","","","","False","0","False",""
"M50","zoufalaObranaZaBohutu","zjisti_co_se_stalo","zjistiCoSeStalo","","","","","","False","0","False",""
"M50","zoufalaObranaZaBohutu","jdi_na_nadvori","jdiNaNadvori","","","","","","False","0","False",""
"M50","zoufalaObranaZaBohutu","jdi_po_schodech_na_predni_hradby","bitevniCast","","","","","","False","0","False",""
"M50","zoufalaObranaZaBohutu","bran_predni_hradby","bitevniCast","","","","","","False","0","False",""
"M50","zoufalaObranaZaBohutu","pomoz_na_nadvori_s_obranou_brany","bitevniCast","","","","","","False","0","False",""
"M50","zoufalaObranaZaBohutu","nasleduj_velitele_na_bocni_hradbu","bitevniCast","","","","","","False","0","False",""
"M50","zoufalaObranaZaBohutu","shod_zebrik","bitevniCast","","","","","","False","0","False",""
"M50","zoufalaObranaZaBohutu","zbav_se_vsech_nepratel_na_hradbe","bitevniCast","","","","","","False","0","False",""
"M51","finale","dobyj_zpatky_suchdol","dobyj_zpatky_suchdol","finale._skipActiveBattle","dobyj_zpatky_suchdol.SetDone","hrac_na_hradbach.haste__skip|hrac_na_hradbach;if_active.Exec|If;if_active2.Exec|If;Output.haste__skip_active_battle|Output","","","False","0","False","Barbora/kutnohorsko/finale/hibernation/finale_bitva_na_nadvori.xml"
"M51","finale","poraz_nepratele_v_predhradi","objectivePredhradi","","","","","","False","0","False",""
"M51","finale","dostan_se_na_nadvori","openGateAndGetToTheSecondYardState","","","","","","False","0","False",""
"M51","finale","poraz_nepratele_na_nadvori","objectiveNadvori","","","","","","False","0","False",""
"M51","finale","dojdi_nabrousit_hanusovi_mec","sharpenSwordForHanus_objective","finale._returnSwordToHanus","sharpenSwordForHanus_objective.SetDone","","","","False","0","True","Barbora/kutnohorsko/finale/hibernation/brouseni_mece.xml"
"M51","finale","dojdi_nabrousit_hanusovi_mec","sharpenSwordForHanus_objective","finale._sharpenSwordObjectiveActive","sharpenSwordForHanus_objective.SetActive","","","","False","0","True","Barbora/kutnohorsko/finale/hibernation/brouseni_mece.xml"
"M51","finale","pockej_az_hanus_domluvi_s_ptackem","waitUntilHanusSaysSecret_objective","","","","","","False","0","False",""
"M51","finale","promluv_si_se_spolubojovniky","talkToSuchdolSurvivors_objective","","","","","","False","0","False",""
"M51","finale","vrat_mec_hanusovi","giveSwordBackToHanus_objective","","","","","","False","0","False",""
"M51","finale","zjisti_nalezitosti_zidovskeho_pohrbu","findAboutJewishBurial_objective","","","","","","False","0","False",""
"M51","finale","najdi_samovo_telo","findSamsBody_objective","","","","","","False","0","False",""
"M51","finale","priprav_sama_na_pohreb","prayForSam_objective","","","","","","False","0","False",""
"M51","finale","promluv_si_s_hanusem","talkToHanus_objective","","","","","","False","0","False",""
"M51","finale","najdi_v_tabore_markvarta_von_aulitz","najdiVTaboreMarkvarta_objective","","","","","","False","0","False",""
"M51","finale","setkej_se_s_rackem","setkejSeSRackem","finale.talkToRacekObjective","setkejSeSRackem.SetActive","","","","False","0","True","Barbora/kutnohorsko/finale/hibernation/hrac_jde_za_rackem.xml"
